1,55.08,55.35,61.95,56.04,57.49,57.12,-1.64,5.09,-1.42,-11.2,8.45,-10.85,1.93,2.347,3.023,2.175,3.852,6.757,108.38,111.57,112.84,115.26,119.86,122.85,5.87,6.38,1.13,8.97,6.16,7.9,6.63,-3.95,9.24,11.36,-11.63,11.12,-9.317,-9.111,-9.186,-10.847,-9.703,-7.182,24.454,31.386,35.496,38.172,42.539,45.682,10.59,14.58,3.21,8.93,5.98,7.89,8.65,-14.65,-2.02,11.2,-3.95,11.15,-11.774,-11.625,-11.52,-12.108,-10.103,-6.961,-103.15,-101.19,-100.64,-100.21,-97.944,-96.518,2.3,4.67,-1.85,4.07,2.47,6.7,-2.23,-5.34,3.1,9.55,-8.63,19.21
-1,42.73,44.95,42.96,43.8,45.02,45,7.8,-1.74,2.87,2.48,-0.25,0,0.932,0.888,0.884,0.882,0.879,0.836,92.197,88.799,86.624,84.817,83.006,82.08,-5.99,-6.52,-2.94,-3.72,-2.49,-3.27,-6.08,3.37,-2.95,-0.79,7.15,-6.78,12.093,12.05,12.047,12.044,12.04,12.036,32.195,29.966,28.108,26.319,23.644,20.982,-2.73,-4.95,-2.96,-3.77,-6.24,-4.98,-7.8,1.74,-2.87,-2.43,2.82,-0.26,11.937,12,11.697,11.736,11.693,11.69,-36.987,-37.047,-37.83,-37.212,-38.688,-41.022,0.94,-2.26,0.65,-0.16,-3.82,-5.01,3.2,-5.46,6.09,-13.37,-2.14,0.24
1,52.35,51.35,55.38,55.79,54.62,52.68,-11.2,10.92,5.63,-1.18,-7.27,-5.88,1.193,1.137,0.63,0.399,-0.488,-1.304,51.744,54.185,55.063,55.914,53.442,48.267,-0.59,4.01,2.13,0.71,-14.92,1.65,22.4,-16.94,2.91,-4.29,-3.93,17.08,5.806,5.899,5.567,5.41,3.954,3.034,39.691,36.977,33.268,28.43,24.231,20.359,-7.35,-5.01,-10.01,-8.27,-8.79,-3.6,11.2,0.28,-1.24,1.11,-3.93,12.71,13.209,13.219,13.124,13.212,11.936,10.984,-115.19,-114.4,-113.97,-114.78,-113.53,-112.49,-0.23,1.98,-0.38,0.16,3.27,2.3,9.62,-2.76,-6.07,12.38,-1.43,5.92
-1,15.1,19.47,20,20.07,23.33,25.02,2.06,6.27,0,1.61,8.26,-0.25,-0.167,-0.226,0.539,1.591,1.883,1.84,58.519,62.595,68.549,76.048,80.858,83.519,9.91,7.51,14.96,13.49,6.66,4.98,-1.82,4.93,1.23,-12.81,-7.37,0.25,22.91,22.921,22.873,22.823,22.723,22.733,103.98,120.55,135.55,150.56,165.76,181.73,34.9,30.76,30,29.91,31.97,30.59,-2.06,-6.92,0,-1.49,2.94,-5.1,11.455,11.459,11.495,11.513,11.532,11.55,-25.838,-12.456,-0.018,12.5,24.492,35.837,28.57,24.68,25,24.91,23.25,22.87,0.59,-0.82,0,-1.87,-1.44,4.73
1,46.4,50.06,50,49.98,52.52,53.74,11.2,-0.61,0,-0.26,11.2,-2.68,-3.347,-3.475,-3.233,-2.28,-2.171,-2.1,91.064,92.528,95.044,98.082,100.62,103.31,4.41,3.7,5.75,5.57,4.98,6.55,-5.99,9.53,3.67,-3.29,0,4.88,5.947,5.842,5.83,6.29,6.606,6.654,77.047,80.01,82.448,85.93,89.42,92.299,8.6,4.94,4.96,8.13,6.18,6.26,-11.2,0.63,3.11,-3.09,-1.44,2.66,5.637,5.66,5.783,5.854,5.904,5.845,-46.045,-48.083,-50.586,-53.004,-55.162,-58.262,-1.4,-5.06,-4.95,-4.54,-5.92,-4.55,-11.2,0.61,0.79,3.94,-6.36,7.88
-1,35.48,35.52,26.89,27.57,30.01,30,8.58,-11.2,0.57,6.6,0.11,0,-1.166,-0.631,-0.263,-0.269,-0.376,-0.373,75.563,72.382,74.569,78.624,81.503,83.999,-3.88,-3.78,8.14,7.43,4.99,5,-13.41,17.71,-0.64,-6.6,-0.11,0,-12.198,-11.63,-11.283,-11.293,-11.405,-11.405,64.629,60.875,60.406,61.64,62.022,62.018,-5.48,-5.9,1.5,2.46,-0.01,0,-8.58,6.99,1.36,-6.67,-0.11,0,-11.163,-10.486,-10.093,-10.377,-10.512,-10.505,-18.873,-21.651,-18.83,-14.433,-9.485,-4.487,-5.38,-1.06,8.6,9.28,10.02,10,-6.54,17.41,0.98,3.24,-0.3,0
1,54.99,54.96,56.28,57.08,69.56,57.07,0.14,-0.25,-1.46,-2.55,11.2,-11.2,-0.062,0.657,1.759,1.741,1.362,1.866,147.87,148.94,150.37,152.25,151.74,146.7,2.76,2.54,4.61,1.7,-9.84,2.62,-8.4,0.21,9.76,-0.03,-16.19,16.14,1.334,2.046,2.608,3.12,3.206,3.925,70.504,68.018,65.524,63.439,58.245,48.803,-4.99,-5,-3.66,-6.31,-19.56,-6.81,-0.14,-0.91,7.3,-4.01,-11.2,15.41,-11.317,-12.21,-12.719,-13.753,-15.601,-16.619,-99.948,-94.456,-88.969,-84.123,-79.375,-77.711,7.6,11.88,9.57,11.59,0.74,17.02,11.06,0.38,-2.21,13.5,-6.84,16.41
-1,40,40,39.19,40,40.52,43.26,0,0,2.35,0,6.09,-3.66,1.556,1.238,1.243,1.067,0.932,0.797,103.39,104.46,107.08,108.04,108.23,106.94,2.69,3.61,4.45,1.2,-0.53,-3.26,-7.2,8.96,-13.24,-2.39,-5.85,3.66,-10.276,-10.141,-10.044,-10.448,-10.64,-10.755,52.618,54.779,57.45,59.325,61.765,62.324,3.78,5.03,5.05,3.94,4.42,-1.59,-2.6,0,-6.76,4.33,-7.83,-4.57,-11.603,-12.123,-10.889,-8.785,-8.917,-9.035,-73.554,-70.245,-68.333,-66.833,-65.801,-67.015,6.85,5.46,2.84,3.07,0.76,-3.95,-0.31,-6.36,-2.44,-4.79,-10.11,1.92
1,55.67,57.45,58.14,54.43,55,56.8,1.92,8.68,-11.2,2.96,0.25,11.2,6.829,7.544,7.725,7.655,7.629,7.86,77.827,77.18,75.035,76.556,77.018,77.107,-2.34,-2.45,-2.19,3.46,-0.02,0.88,6.24,-9.12,22.4,-11.66,-0.21,0,-5.722,-5.515,-5.112,-4.946,-4.861,-4.569,98.956,96.695,94.48,94.028,94.029,94.4,-3.11,-4.81,-2.67,-0.24,0,-0.06,-13.12,-2.04,9.27,1.92,-0.25,-16.48,-2.245,-1.422,-1.016,-0.864,-0.863,-0.599,-65.57,-66.927,-69.136,-69.036,-69,-68.805,-1.43,-4.06,-3.12,1,-0.03,-1.46,-1.92,-1.8,10.94,-6.85,-0.32,-18.7
-1,27.8,25,25,25,25,24.98,-11.2,0,0,0,0,-0.28,2.762,2.921,3.015,3.11,3.211,3.249,63.738,65.922,68.389,70.869,74.361,79.449,2.2,4.71,5,5.1,9.46,10.51,11.2,0.85,0,2.04,6.21,1.83,-6.927,-7.543,-8.098,-8.064,-8.115,-8.109,65.434,59.491,53.372,45.446,35.477,25.126,-11.82,-11.83,-13.53,-18.65,-19.97,-22.48,0,-0.21,-7.38,-10.5,0.07,-8.14,-9.235,-9.369,-9.612,-9.526,-9.57,-9.582,-17.165,-16.491,-17.981,-20.006,-24.474,-29.459,1.2,-0.46,-3.87,-6.31,-10.03,-10.08,5.89,-8.01,4.81,-11.2,0.08,-1.75
1,55.32,55,54.81,62.59,66.84,65.85,-0.48,0.04,0.08,11.2,0.13,-3.67,0.032,0.073,-0.002,0.635,2.209,4.352,164.24,166.54,169.07,170.45,168.54,166.85,2.52,5.02,5.19,-1.67,-4.16,-3.91,11.68,-0.3,-0.08,-4.39,2.22,-7.53,-13.535,-13.498,-13.531,-12.833,-11.102,-9.189,7.524,-5.003,-17.43,-30.091,-45.592,-62.654,-25.54,-25,-24,-28.85,-32.33,-34.73,3.77,-0.04,5.13,-1.87,-5.96,2.13,-9.403,-9.535,-9.914,-9.219,-7.611,-6.034,-90.154,-107.72,-124.19,-140.31,-160.8,-181.61,-35.31,-34.94,-30.33,-37.59,-41.84,-40.87,0.25,1.7,5.96,-11.2,-0.13,3.67
-1,34.22,34.61,34.98,37.27,38.61,39.99,0,4.48,0,6.57,4.33,-0.25,-1.307,-1.987,-2.297,-2.152,-1.391,-1.187,47.501,48.493,48.711,48.393,48.811,48.984,1.13,1.44,0.04,-0.9,1.37,0.01,2.42,-6.04,-0.51,4.13,-4.54,0.25,11.22,11.143,10.819,10.89,11.609,11.772,25.012,30.682,37.318,42.367,45.799,48.968,10.77,12.22,12.68,7.71,6.19,8.64,-0.18,4.64,-7.91,-6.54,-4.93,10.94,9.758,9.799,9.793,9.95,10.572,10.366,-42.52,-35.95,-30.985,-26.326,-22.719,-18.383,14.02,10.86,10.02,7.72,8.22,7.67,-1.57,-9.65,0,-6.76,4.77,-7.69
1,54.71,54.97,57.89,59.95,60.34,67.61,2.64,-0.09,6.62,1.56,5.33,7.46,-2.02,-2.063,-2.251,-2.657,-2.236,-5.231,45.506,45.923,46.392,45.736,47.268,45.368,0.26,2.15,-1.16,0.12,2.59,-9.47,-2.7,2.3,-4.72,9.64,-15.83,-9.51,10.566,10.332,10.314,11.755,12.334,9.125,67.035,72.607,79.793,86.62,91.735,94.705,10.6,13.65,14.48,10.88,9.82,1.25,-3.83,10.54,4.58,-7.47,-6.31,-10.26,10.299,10.188,9.812,9.011,7.83,5.405,-123.98,-121.5,-119.15,-118.75,-118.16,-118.81,5.29,5.19,2.26,0.14,2.06,-7.48,-2.58,2.68,-9.19,0.51,1.1,-16.55
-1,34.37,34.97,34.91,35.08,33.91,32.91,-3.89,-0.22,0.52,0.12,-3.12,-1.95,0.684,0.3,-0.472,-0.133,0.187,0.19,78.83,79.181,79.227,79.209,79.168,80.032,0.47,0.08,0.09,-0.09,0.77,2.09,5.38,-0.62,-0.52,-0.12,6.05,1.95,10.721,10.328,9.866,10.442,11.251,11.394,60.039,59.022,57.413,54.858,52.755,51.571,-2.85,-2.67,-4.67,-4.8,-3.4,-0.68,12.11,1.08,-4.51,1.81,3.04,8.59,11.219,11.013,11.158,12.404,13.58,14.213,-13.691,-13.716,-13.846,-13.874,-13.741,-13.01,0.64,-1.23,0.07,-0.1,1.07,1.05,3.95,2.53,-0.52,-0.12,3,-2.26
1,24.75,30.03,30.01,18.2,0,72.74,11.2,-0.08,0.23,-11.2,0,11.2,-3.014,-3.021,-2.916,-3.292,-0.651,-1.397,97.644,98.616,100.35,103.68,117.87,122.12,5.23,2.06,3.87,15.42,35.01,-36.37,-11.46,9,-0.32,13.13,0.17,-0.5,9.617,9.563,9.573,9.862,12.898,12.333,22.709,25.965,29.153,34.35,51.293,58.014,10.25,5.34,6.85,20.79,40,-32.74,-11.2,4.32,0.61,19.55,0,-11.36,10.577,10.184,9.806,9.616,12.88,12.098,-53.669,-47.803,-42.681,-37.169,-22.503,-18.31,13.22,10.78,8.8,18.35,35.01,-37.71,0,0.84,-5.29,3.2,-1.4,-11.15
-1,34.97,37.5,40.04,38.33,35.05,38.28,-0.08,8.44,0.18,-8.26,-1.88,11.2,2.321,2.206,2.145,1.543,0.804,0.583,51.725,51.673,49.723,49.589,51.283,53.965,2.9,-2.53,-2.67,1.69,4.22,3.98,-11.12,-8.48,11.02,8.29,2.87,-10.51,-9.291,-9.254,-9.244,-9.185,-9.175,-9.068,48.451,45.602,40.955,35.558,29.931,24.618,-4.97,-7.5,-10.01,-11.96,-10.05,-13.92,0.08,-8.44,-0.11,-2.44,1.88,-14,-9.265,-9.278,-9.268,-9.254,-9.217,-9.154,-27.36,-30.399,-35.049,-39.915,-43.072,-45.834,-5.31,-7.5,-10.04,-8.33,-5.05,-8.28,-3.01,-8.44,-0.18,8.26,1.88,-11.2
1,45,45,45.23,47.53,49.96,53.76,0,0,0.59,11.2,-0.08,11.2,0.056,0.008,-0.057,0.181,2.584,5.783,52.2,51.571,51.542,51.7,48.655,45.616,-3.1,-0.07,0.16,-2.88,-6.81,-4.78,7.56,1.6,3.96,-19.62,-0.11,0,1.532,1.467,1.398,2.131,3.929,6.508,79.591,79.593,79.888,82.097,80.178,77.189,0,-0.02,2.96,0.67,-4.98,-8.52,0,-0.32,10.61,-22.4,0.41,-4.08,-13.41,-13.407,-13.404,-13.134,-11.27,-8.778,-107.5,-104.98,-102.5,-100.3,-98.582,-96.852,4.35,5,4.77,3.39,4.7,-0.84,7.22,0,-0.59,-4.27,4.68,-13.03
-1,40.01,39.9,36.37,35.08,36.06,38.51,-0.26,-2.06,-0.68,-1.69,7.68,-0.31,1.468,1.423,1.651,1.819,2.003,2.096,95.96,99.284,102.53,107.08,112.06,115.39,7.89,4.9,8.62,9.92,8.94,6.04,0.49,-3.1,1.08,1.69,-7.68,4.39,-10.173,-10.155,-10.148,-10.239,-10.407,-10.757,28.494,25.912,24.369,24.237,26.81,28.009,-4.72,-4.9,-1.37,2.89,4.75,0.3,-6.31,2.06,0.63,12.89,-6.92,-4.75,-10.305,-10.304,-10.311,-10.323,-10.319,-10.45,-30.567,-30.584,-29.628,-27.582,-25.103,-24.045,-0.01,0.1,3.63,4.92,3.94,1.81,0.26,2.06,0.68,1.69,-7.68,4.22
1,38.57,39.19,44.77,47.32,55.48,55.57,-1.92,7.77,3.36,11.2,3.25,-1.34,1.364,0.781,-0.239,-0.119,1.158,2.871,193.41,204.25,213.19,220.59,224.5,226.64,20.91,20.72,15.8,12.68,4.52,4.46,8.74,-8.88,-4.89,-11.2,-3.25,1.43,-11.66,-9.925,-9.583,-9.437,-8.062,-6.199,41.874,47.975,54.648,59.539,60.3,59.957,10.44,13.99,10.93,7.23,-0.93,-0.57,9.14,3.43,-7.61,-16.52,2.11,1.34,-11.372,-9.525,-9.216,-9.092,-7.8,-6.073,-38.263,-38.463,-39.487,-42.162,-48.112,-54.108,-3.04,0.76,-4.72,-7.34,-13.81,-9.48,8.18,-4.96,-4.14,-11.45,4.99,12.2
-1,38.63,39.49,36.93,40.74,39.53,36.35,10.7,-5.88,3.18,2.5,-5.31,-5.19,-0.375,-0.633,-0.897,-0.228,0.095,0.43,61.384,61.512,61.675,59.928,57.098,55.311,2.18,-0.68,-0.38,-5.73,-4.5,-3.95,-9.94,0.82,-11.18,-3.9,5.36,-4.8,-10.746,-10.77,-10.557,-10.11,-10.018,-9.885,11.377,1.387,-5.782,-10.048,-15.721,-22.609,-17.26,-19.57,-8.33,-10.22,-12.31,-17.4,-21.41,6.79,8.02,-2.86,-0.68,-6.01,-11.244,-11.215,-10.775,-9.838,-9.183,-8.98,-38.097,-45.954,-53.799,-61.449,-71.113,-80.116,-13.6,-17.02,-13.78,-17.39,-19.93,-16.35,-10.63,-2.09,1.48,-5.54,5.61,5.19
1,45.28,47.65,49.7,55.98,55.97,57.71,-0.11,4.83,2.71,11.2,-6.79,9.81,0.701,1.65,2.698,4.496,5.215,5.686,41.64,40.427,40.223,37.207,32.487,29.54,-3.61,-1.56,-1.5,-10.09,-6.62,-7.71,8.35,6.03,-12.2,-4.16,10.3,-9.81,-11.547,-11.142,-10.091,-8.224,-7.434,-6.957,52.975,59.588,65.691,69.639,71.009,74.117,10.63,14.29,10.31,3.86,4.84,6.06,9.13,-3.51,-3.42,-10.71,12,-0.79,-11.597,-10.584,-9.518,-7.609,-6.916,-6.547,-91.064,-91.501,-92.206,-93.912,-99.651,-105.05,-0.3,-1.07,-1.81,-8.44,-10.97,-12.71,-0.15,1.99,1.77,-19.28,6.41,-9.81
-1,45.51,46.11,49.89,48.51,44.66,45.02,-0.16,4.79,1.53,-1.07,-6.41,-0.31,-2.469,-4.254,-4.076,-3.993,-3.97,-3.689,89.255,89.057,87.082,84.845,83.576,82.21,0.77,-1.31,-5.7,-3.49,-2.03,-3.21,-7.08,-6.33,1.58,1.3,-2.53,0.39,-12.91,-14.317,-14.413,-14.001,-13.812,-13.633,72.242,68.351,61.519,54.729,50.83,48.528,-7,-10.36,-15.19,-10.9,-4.65,-5,-0.15,-13.97,0.71,9,6.56,0.58,-11.578,-13.01,-13.445,-14.237,-14.418,-14.43,-37.231,-41.567,-45.625,-50.712,-54.273,-56.495,-10.45,-6.74,-9.94,-9.27,-4.64,-4.39,1.76,1.91,-2.87,6.2,6.7,3.39
1,60.35,61.32,60.3,61.51,64.62,65.72,11.2,-1.95,-0.69,3.06,-2.58,3.37,-2.511,-0.279,0.64,0.464,0.385,3.185,69.159,63.369,58.299,52.854,46.03,38.659,-10.35,-11.17,-10.15,-11.51,-14.62,-15.72,-11.2,4.36,-1.72,-3.06,2.58,-3.37,-22.806,-20.926,-19.914,-20.254,-20.629,-18.122,195.91,189.82,184.35,178.48,171.23,163.39,-10.67,-11.4,-10.93,-12.37,-15.48,-16.31,-15.03,2.75,-2.01,-3.06,2.58,1.12,-18.695,-18.237,-17.359,-18.806,-20.544,-18.1,-30.723,-34.16,-38.902,-43.852,-49.928,-55.437,-4.78,-8.11,-9.98,-10.01,-12.79,-10.79,-12.54,-4.24,2.07,-2.56,6.18,-6.71
-1,39.91,39.91,40,40.42,41.14,43.99,-1.48,1.47,0,4.73,-3.67,8.9,0.859,0.636,0.49,0.356,0.398,0.657,87.021,87.521,87.551,87.569,86.864,85.999,-0.5,0.91,0,-0.42,-1.14,-4.01,3.69,-6.47,0,-4.73,3.67,-9.14,-23.308,-23.214,-22.737,-22.676,-22.793,-22.697,92.955,74.452,54.443,34.461,16.278,-0.322,-31.27,-39.91,-40,-40.42,-32.6,-35.1,-9.72,-1.47,0,-4.73,3.78,-5.46,9.989,9.965,9.965,9.933,10.166,10.512,-4.034,-4.073,-4.1,-3.364,-2.06,-1.524,0.09,-0.32,0.37,2.52,1.75,0.37,1.48,2.24,4.24,4.3,-3.02,-2.9
1,50.29,50,50,50.56,54.76,56.05,-2.62,0,0,6.42,0.06,5.77,-0.781,-0.349,-0.013,0.122,-1.339,-4.165,110.2,112.2,113.78,116.09,117.21,117.63,1.79,4.58,2.92,4.46,1.54,-1.08,11.6,-1.91,7.75,-6.66,3.75,-5.84,9.954,9.949,9.927,9.968,8.268,5.703,23.002,25.969,29.542,34.531,38.533,41.653,4.79,6.21,9.08,9.21,7.57,4,4.31,-1.35,6.92,-7.77,-2.28,-6.8,9.199,9.331,9.466,9.633,8.197,5.715,-103.69,-103.71,-103.22,-101.17,-99.977,-99.894,-0.29,0.08,2.19,4.47,0.62,-1.05,2.62,1.68,5.85,-6.51,-3.5,-5.77
-1,56.8,20.44,14.84,34.72,35,34.92,-10.72,-11.2,11.2,4.57,0,-0.98,-0.493,-0.306,-0.19,-0.336,-0.247,-0.107,42.326,36.467,48.055,51.93,52.246,54.395,-26.82,12.06,20.18,0.07,2.5,5.1,10.48,22.4,-11.46,-2.99,8.47,0.76,-10.523,-10.344,-10.328,-10.549,-10.585,-10.621,13.321,-5.228,-8.422,-19.44,-34.472,-49.479,-50.44,-15.44,-9.84,-29.72,-30,-29.95,0.02,11.2,-11.2,-4.57,0,0.91,-11.875,-11.821,-11.895,-12.2,-12.294,-12.389,-24.686,-39.17,-38.147,-46.992,-62.057,-77.062,-43.6,-7.08,-2.05,-29,-30,-29.92,9.61,11.47,-18.29,-13.01,0,0.98
1,44.99,46.67,49.9,53.61,58.97,61.37,-0.27,8.27,1.53,10.62,11.2,11.2,0.221,0.238,0.161,0.054,-0.086,0.929,66.496,66.356,64.598,62.114,58.057,52.933,0.01,-1.62,-4.46,-7.01,-9.78,-11.37,0.27,-7.48,2.15,-5.78,-6,-11.2,-11.48,-11.48,-11.516,-11.494,-11.561,-10.414,6.036,0.88,-4.969,-10.488,-18.504,-26.601,-9.99,-11.57,-10.43,-13.61,-17.61,-16.26,0.27,-6.21,4.72,-10.62,-0.5,-11.53,-10.292,-10.352,-10.409,-10.378,-10.397,-9.274,-42.948,-45.225,-47.967,-50.991,-56.536,-64.125,-5,-4.59,-5.29,-8.61,-13.97,-16.37,0.02,-4.16,3.09,-10.64,-11.2,-11.18
-1,5.1,9.46,11.36,15.03,15,15.03,2.08,6.28,10.68,-0.08,0,0.09,0.248,0.266,0.289,0.238,0.238,0.278,32.051,35.526,38.469,40.027,40.004,39.865,6.29,5.54,6.4,0.35,0.01,-1.83,8.53,-6.44,-6.39,-4.24,0.19,-9.46,11.216,11.093,11.136,11.027,10.985,10.854,5.594,14.818,24.546,32.714,42.057,52.263,19.88,18.04,18.64,16.64,19.91,22.26,-2.33,4.92,-11.18,8.32,1.38,11.1,12.113,12.03,12.055,11.996,11.966,11.934,-58.406,-51.866,-45.42,-39.923,-34.926,-29.93,14.9,11.77,12.83,9.97,10,9.97,-2.08,2.75,-5.48,0.08,0,-0.09
1,29.96,29.93,27.95,29.91,29.92,31.32,0.34,-1.58,2.81,-0.51,-0.45,10.7,-1.35,-1.267,-1.225,-1.149,-2.64,-5.14,57.982,55.433,52.117,47.486,42.507,37.516,-5.04,-5.85,-7.58,-9.91,-9.92,-11.34,-0.12,-5.36,-7.14,0.51,0.45,-10.94,10.131,10.236,10.369,10.505,8.438,5.611,53.476,58.362,64.002,69.922,76.7,83.888,9.87,10.07,12.02,13.29,13.46,13.67,-1.92,1.58,-2.88,7.22,2.76,-10.73,13.868,13.553,13.203,12.904,11.357,8.817,-69.826,-66.589,-62.681,-59.496,-56.991,-54.484,5.54,6.86,7.8,5.24,5.08,3.68,5.7,2.23,-4.63,-1.78,0.45,-10.7
-1,9.61,9.97,13.64,15,15,15.36,4.49,-0.14,10.76,0,0,4.31,-0.136,-0.062,0.012,-0.353,-0.906,-1.13,42.987,46.46,51.01,56.746,63.481,66.998,5.48,9.51,8.07,14.03,10.69,7.03,-2.52,6.41,0.44,0.68,-11.2,6.89,11.256,11.58,11.876,11.796,10.284,10.283,18.971,31.236,43.227,53.151,65.238,77.333,22.88,25.04,21.12,22.32,24.15,24.63,6.71,-0.12,-14.36,11.2,-3.73,-1.52,11.768,11.681,11.167,11.029,11.085,10.429,-29.355,-19.844,-10.357,-2.575,4.37,12.71,16.37,20.04,16.31,15.41,14.55,17.21,6.71,0.4,-11.29,-7.18,8.67,-4.33
1,44.96,48.3,48.23,45.23,45,44.46,-0.34,8.98,-6.76,-2.81,-0.03,-5.64,-3.889,-3.799,-4.383,-5.534,-5.477,-5.744,131.79,131.18,128.62,127.9,127.31,126.35,0.04,-4.34,-3.31,-0.24,-2.82,0.31,0.34,-12.9,8.47,2.05,-2.7,9.01,8.156,7.761,6.702,5.401,5.593,5.551,34.934,36.43,34.728,33.183,32.962,31.458,4.44,-0.8,-3.39,-2.23,-0.9,-3.19,1.31,-16.11,5.07,9.88,-7.17,11,-10.7,-10.811,-11.672,-13.12,-13.146,-13.318,-85.934,-91.546,-98.632,-104.37,-109.36,-114.4,-11.63,-13.28,-13.23,-10.23,-10,-8.93,8.58,-9.23,6.76,2.81,0.03,11.91
-1,46.36,53.18,55.7,54.94,54.94,55,10.64,11.2,-4.26,-0.8,0.89,0,-1.273,-1.206,-1.163,-1.075,-1.034,-1.044,72.649,72.783,69.938,67.395,65.01,62.476,3.63,-3.45,-5.7,-4.94,-4.94,-4.53,-10.52,-10.42,4.26,0.8,-0.89,5.82,-0.022,0.035,0.064,0.149,0.191,0.137,69.147,67.14,62.753,59.372,57.032,53.537,-1.42,-7.16,-7.78,-5.32,-5.47,-6.26,-10.45,-12.89,3.38,5.21,-7.03,9.14,-23.443,-23.411,-23.799,-24.489,-24.553,-24.634,-10.061,-14.866,-22.282,-28.699,-35.194,-41.27,-6.36,-13.13,-13.94,-12.81,-12.42,-12.85,-10.64,-10.27,6.82,-1.96,4.61,-3.04
1,56.26,58.63,55.41,58.2,55.76,57.44,10.24,-5.31,-5.98,5.84,-3.69,0.51,-1.907,-1.779,-1.808,-0.811,2.516,7.055,60.763,56.593,52.896,48.772,42.14,35.898,-5.17,-8.49,-6.59,-12.19,-11.73,-13.05,-18.31,4.44,-1.39,-16.81,3.77,0.86,-12.092,-12.532,-12.676,-11.851,-9.814,-7.062,25.464,29.233,33.096,37.227,40.917,45.138,11.13,6.42,9.61,6.21,9.23,6.62,-15.09,3.69,5.45,-0.1,3.78,-10.34,-14.333,-15.19,-15.635,-14.948,-12.739,-9.461,-210.52,-212.08,-212.74,-213.61,-213.92,-212.18,-0.53,-2.78,-0.34,-3.67,3.7,2.37,-8.13,10.84,4.28,1.41,9.94,-3.17
-1,40,40,38.76,37.41,36.93,36.6,0.14,0,-9.3,1.79,-2.88,-6.81,2.592,2.592,2.547,2.586,2.585,2.566,55,54.642,53.047,51.887,50.657,49.642,0.03,-2.09,-3.38,-2.41,-1.93,-1.55,-0.06,-4.33,4.9,-1.79,2.88,7.59,-10.144,-10.17,-10.219,-10.184,-10.188,-10.227,55.172,50.519,45.549,41.907,38.162,35.308,-7.5,-10.03,-8.76,-7.41,-6.86,-3.27,-8.57,0.07,9.28,-1.79,4.47,15.04,-11.739,-11.975,-12.083,-12.033,-11.976,-11.144,-42.944,-38.393,-33.449,-27.092,-21.208,-16.87,9.73,9.19,11.25,12.61,9.77,9.42,-2.69,2.98,9.17,-1.43,-8.32,6.75
1,48.73,50.01,50.74,53.77,51.71,55.03,4.19,-0.26,7.68,-1.54,6.02,-0.07,2.424,3.008,3.195,3.598,5.061,7.139,59.235,59.514,59.582,58.114,57.296,55.507,-0.03,0.34,-0.75,-3.77,-0.34,-5.04,6.08,-0.85,-7.64,1.54,-10.04,0.07,-10.833,-10.429,-9.573,-9.17,-7.734,-5.575,42.312,44.913,47.268,48.128,49.528,52.311,5.67,5.3,3.12,1.25,5.21,4.99,1.02,2.08,-6.06,1.26,5.18,-0.03,-12.51,-12.386,-12.231,-11.889,-10.479,-8.062,-114.76,-117.11,-119.55,-122.5,-123.65,-125.61,-3.71,-5.01,-5.41,-4.3,-1.71,-4.52,-4.44,0.26,-6.33,7.79,-6.02,5.95
-1,35.94,35.89,36.17,32.82,35.04,35,6.37,-1.3,3.58,-6.35,0.13,0,1.332,1.413,1.185,1.569,2.093,2.094,52.885,52.335,53.375,57.78,60.019,59.979,1.16,-0.96,6.22,10.17,0.01,0.39,-15.47,2.45,7.62,-4.85,-1.65,4.48,-11.847,-11.745,-11.549,-11.41,-11.055,-11.109,124.6,126.38,128.5,131.2,135.13,136.93,4.06,4.11,3.81,9.49,5.02,2.12,-6.37,1.3,-3.9,10.79,-3.36,-2.67,-10.992,-10.942,-11.001,-10.976,-10.999,-10.98,-1.46,-0.311,0.467,1.138,1.547,2.496,3.51,1.06,2.2,0.8,1.28,0.94,-0.99,-2.81,-2.76,-1.12,3.53,-7.09
1,52.08,54.92,55.04,58.34,62,60.32,-0.91,2.28,2.04,-1.41,4,-4.58,1.841,2.419,3.357,4.65,5.175,6.02,65.828,63.049,59.854,56.27,50.11,43.42,-5.04,-7.73,-4.71,-10.32,-14.95,-10.05,5.31,-4.9,0.25,-4.37,-4.82,12.55,-6.748,-6.83,-6.577,-6.054,-5.571,-4.61,179.72,181.09,181.09,180.15,177.17,173.85,2.91,1.01,-0.04,-4.48,-7,-5.25,1,-10.84,-2.04,-8.95,-4,6.18,-7.941,-7.935,-7.303,-6.402,-5.94,-5.568,-29.386,-33.515,-37.52,-40.929,-45.859,-54.815,-6.64,-9.82,-5.57,-8.34,-14.16,-14.14,-0.38,-0.24,4.22,1.41,-15.2,15.78
